Date,Home,Away,Home_Score,Away_Score,OU_Line,Home_ML,Away_ML
2023-04-03,STL,ATL,4.0,8.0,8.5,108.0,-118.0
2023-04-03,MIL,NYM,10.0,0.0,8.5,-110.0,100.0
2023-04-03,NYY,PHI,8.0,1.0,7.5,-175.0,144.0
2023-04-03,LAD,COL,13.0,4.0,8.5,-225.0,185.0
2023-04-03,KCR,TOR,9.0,5.0,8.0,120.0,-130.0
2023-04-03,HOU,DET,6.0,7.0,8.0,-250.0,205.0
2023-04-03,CIN,CHC,7.0,6.0,9.0,103.0,-113.0
2023-04-03,CHW,SFG,3.0,12.0,8.0,-134.0,124.0
2023-04-03,BOS,PIT,6.0,7.0,9.5,-150.0,135.0
2023-04-03,FLA,MIN,1.0,11.0,8.0,112.0,-122.0
2023-04-04,FLA,MIN,1.0,0.0,7.0,-150.0,135.0
2023-04-04,TEX,BAL,2.0,7.0,8.5,-145.0,122.0
2023-04-04,STL,ATL,1.0,4.0,9.5,-132.0,122.0
2023-04-04,SEA,ANA,11.0,2.0,7.5,-170.0,150.0
2023-04-04,SDP,ARI,6.0,8.0,7.0,-150.0,135.0
2023-04-04,OAK,CLE,4.0,3.0,7.0,165.0,-185.0
2023-04-04,NYY,PHI,1.0,4.0,8.5,-155.0,140.0
2023-04-04,KCR,TOR,1.0,4.0,10.0,145.0,-175.0
2023-04-04,LAD,COL,5.0,2.0,7.5,-250.0,205.0
2023-04-04,WSN,TBD,6.0,10.0,9.0,141.0,-170.0
2023-04-04,HOU,DET,3.0,6.0,7.5,-280.0,240.0
2023-04-04,CIN,CHC,5.0,12.0,9.0,115.0,-135.0
2023-04-04,BOS,PIT,1.0,4.0,9.0,-145.0,133.0
2023-04-04,MIL,NYM,9.0,0.0,8.0,135.0,-150.0
2023-04-05,STL,ATL,2.0,5.0,9.0,-120.0,110.0
2023-04-05,SEA,ANA,3.0,4.0,7.0,155.0,-170.0
2023-04-05,WSN,TBD,2.0,7.0,8.5,225.0,-275.0
2023-04-05,TEX,BAL,5.0,2.0,7.5,-213.0,168.0
2023-04-05,OAK,CLE,4.0,6.0,8.0,115.0,-125.0
2023-04-05,NYY,PHI,4.0,2.0,6.5,-170.0,141.0
2023-04-05,FLA,MIN,5.0,2.0,7.0,105.0,-115.0
2023-04-05,KCR,TOR,0.0,3.0,8.5,160.0,-195.0
2023-04-05,HOU,DET,8.0,2.0,7.5,-250.0,205.0
2023-04-05,CHW,SFG,7.0,3.0,7.5,-135.0,115.0
2023-04-05,BOS,PIT,1.0,4.0,8.5,-155.0,130.0
2023-04-05,MIL,NYM,7.0,6.0,8.0,-130.0,120.0
2023-04-06,CHW,SFG,6.0,16.0,8.0,-115.0,105.0
2023-04-06,ARI,LAD,2.0,5.0,8.5,137.0,-163.0
2023-04-06,ATL,SDP,7.0,6.0,8.5,-160.0,134.0
2023-04-06,COL,WSN,1.0,0.0,11.0,-170.0,150.0
2023-04-06,DET,BOS,3.0,6.0,8.0,126.0,-136.0
2023-04-06,KCR,TOR,3.0,6.0,8.5,185.0,-225.0
2023-04-07,NYM,FLA,9.0,3.0,8.0,-170.0,150.0
2023-04-07,PHI,CIN,5.0,2.0,7.5,-185.0,165.0
2023-04-07,ARI,LAD,6.0,3.0,9.0,210.0,-250.0
2023-04-07,MIN,HOU,3.0,2.0,7.5,-126.0,116.0
2023-04-07,PIT,CHW,13.0,9.0,8.5,115.0,-125.0
2023-04-07,MIL,STL,4.0,0.0,8.5,-150.0,135.0
2023-04-07,ANA,TOR,3.0,4.0,9.0,-145.0,125.0
2023-04-07,CLE,SEA,3.0,5.0,7.5,-121.0,111.0
2023-04-07,CHC,TEX,2.0,0.0,6.5,-122.0,112.0
2023-04-07,BAL,NYY,7.0,6.0,8.5,110.0,-120.0
2023-04-07,ATL,SDP,4.0,5.0,9.5,-110.0,-110.0
2023-04-07,SFG,KCR,1.0,3.0,8.0,-215.0,175.0
2023-04-07,COL,WSN,5.0,10.0,11.5,-115.0,-105.0
2023-04-07,TBD,OAK,9.0,5.0,7.5,-275.0,225.0
2023-04-08,NYM,FLA,5.0,2.0,7.5,-173.0,158.0
2023-04-08,PHI,CIN,3.0,2.0,8.0,-145.0,122.0
2023-04-08,MIN,HOU,9.0,6.0,7.5,-110.0,100.0
2023-04-08,SFG,KCR,5.0,6.0,8.5,-150.0,126.0
2023-04-08,TBD,OAK,11.0,0.0,7.5,-300.0,250.0
2023-04-08,PIT,CHW,5.0,11.0,8.5,105.0,-125.0
2023-04-08,MIL,STL,0.0,6.0,9.0,145.0,-160.0
2023-04-08,BAL,NYY,1.0,4.0,8.5,116.0,-126.0
2023-04-08,COL,WSN,6.0,7.0,11.0,-145.0,133.0
2023-04-08,CLE,SEA,2.0,3.0,8.5,-134.0,124.0
2023-04-08,CHC,TEX,10.0,3.0,7.0,-125.0,105.0
2023-04-08,DET,BOS,5.0,14.0,8.5,132.0,-143.0
2023-04-08,ATL,SDP,1.0,4.0,9.0,-152.0,137.0
2023-04-08,ARI,LAD,12.0,8.0,9.5,135.0,-161.0
2023-04-08,ANA,TOR,9.0,5.0,9.5,-130.0,120.0
2023-04-09,TBD,OAK,11.0,0.0,8.0,-310.0,250.0
2023-04-09,SFG,KCR,3.0,1.0,8.5,-160.0,135.0
2023-04-09,PIT,CHW,1.0,0.0,9.0,-135.0,115.0
2023-04-09,PHI,CIN,4.0,6.0,8.5,-205.0,175.0
2023-04-09,NYM,FLA,2.0,7.0,8.0,-141.0,120.0
2023-04-09,MIN,HOU,1.0,5.0,8.0,100.0,-120.0
2023-04-09,MIL,STL,6.0,1.0,9.0,-150.0,135.0
2023-04-09,DET,BOS,1.0,4.0,8.5,112.0,-122.0
2023-04-09,COL,WSN,7.0,6.0,12.0,-145.0,122.0
2023-04-09,CLE,SEA,7.0,6.0,8.0,115.0,-125.0
2023-04-09,CHC,TEX,2.0,8.0,8.5,-110.0,-110.0
2023-04-09,BAL,NYY,3.0,5.0,7.5,122.0,-145.0
2023-04-09,ATL,SDP,2.0,10.0,9.0,-120.0,110.0
2023-04-09,ARI,LAD,11.0,6.0,9.5,115.0,-135.0
2023-04-09,ANA,TOR,11.0,12.0,10.0,-132.0,122.0
2023-04-10,TEX,KCR,11.0,2.0,8.5,-172.0,157.0
2023-04-10,TBD,BOS,1.0,0.0,8.5,-150.0,135.0
2023-04-10,SFG,LAD,1.0,9.0,7.5,143.0,-158.0
2023-04-10,PIT,HOU,2.0,8.0,8.0,148.0,-180.0
2023-04-10,PHI,FLA,15.0,3.0,8.0,120.0,-130.0
2023-04-10,NYM,SDP,5.0,0.0,7.5,-130.0,120.0
2023-04-10,MIN,CHW,3.0,4.0,7.0,125.0,-135.0
2023-04-10,COL,STL,7.0,4.0,11.5,125.0,-135.0
2023-04-10,CLE,NYY,3.0,2.0,7.5,-158.0,143.0
2023-04-10,CHC,SEA,3.0,2.0,9.0,135.0,-150.0
2023-04-10,BAL,OAK,5.0,1.0,8.0,-180.0,160.0
2023-04-10,ATL,CIN,5.0,4.0,8.5,-190.0,156.0
2023-04-10,ARI,MIL,3.0,0.0,9.0,-145.0,130.0
2023-04-10,ANA,WSN,4.0,6.0,10.0,-280.0,240.0
2023-04-11,TOR,DET,9.0,3.0,9.0,-280.0,230.0
2023-04-11,TEX,KCR,8.0,5.0,8.0,-300.0,240.0
2023-04-11,TBD,BOS,7.0,2.0,7.5,-170.0,150.0
2023-04-11,SFG,LAD,5.0,0.0,8.5,137.0,-152.0
2023-04-11,PIT,HOU,7.0,4.0,8.0,145.0,-175.0
2023-04-11,PHI,FLA,4.0,8.0,8.0,-145.0,125.0
2023-04-11,NYM,SDP,2.0,4.0,9.0,-141.0,120.0
2023-04-11,MIN,CHW,4.0,3.0,7.5,-175.0,145.0
2023-04-11,COL,STL,6.0,9.0,12.0,150.0,-170.0
2023-04-11,CLE,NYY,2.0,11.0,8.5,155.0,-185.0
2023-04-11,CHC,SEA,14.0,9.0,10.5,-120.0,100.0
2023-04-11,BAL,OAK,12.0,8.0,8.5,-200.0,170.0
2023-04-11,ATL,CIN,7.0,6.0,9.0,-230.0,190.0
2023-04-11,ARI,MIL,1.0,7.0,8.5,107.0,-117.0
2023-04-11,ANA,WSN,2.0,0.0,8.5,-300.0,250.0
2023-04-12,TEX,KCR,1.0,10.0,9.0,-167.0,145.0
2023-04-12,TBD,BOS,9.0,7.0,8.5,-135.0,115.0
2023-04-12,SFG,LAD,5.0,10.0,7.5,130.0,-155.0
2023-04-12,TOR,DET,4.0,3.0,9.0,-300.0,240.0
2023-04-12,PIT,HOU,0.0,7.0,9.5,142.0,-154.0
2023-04-12,PHI,FLA,2.0,3.0,8.5,-200.0,165.0
2023-04-12,NYM,SDP,5.0,2.0,9.0,-116.0,106.0
2023-04-12,BAL,OAK,4.0,8.0,9.0,-206.0,168.0
2023-04-12,COL,STL,4.0,7.0,13.0,145.0,-175.0
2023-04-12,CLE,NYY,3.0,4.0,9.5,-105.0,-115.0
2023-04-12,CHC,SEA,2.0,5.0,11.0,100.0,-110.0
2023-04-12,ATL,CIN,5.0,4.0,8.0,-275.0,225.0
2023-04-12,ARI,MIL,7.0,3.0,9.5,-131.0,121.0
2023-04-12,ANA,WSN,3.0,2.0,9.0,-165.0,140.0
2023-04-12,MIN,CHW,3.0,1.0,8.5,-150.0,135.0
2023-04-13,TOR,DET,1.0,3.0,9.5,-250.0,200.0
2023-04-13,TBD,BOS,9.0,3.0,8.0,-250.0,200.0
2023-04-13,STL,PIT,0.0,5.0,8.5,-265.0,215.0
2023-04-13,SDP,MIL,3.0,4.0,9.0,-150.0,135.0
2023-04-13,NYY,MIN,2.0,11.0,9.0,-140.0,120.0
2023-04-13,CIN,PHI,6.0,2.0,9.0,-115.0,-105.0
2023-04-13,BAL,OAK,8.0,7.0,10.0,-240.0,195.0
2023-04-14,TOR,TBD,6.0,3.0,9.0,112.0,-122.0
2023-04-14,STL,PIT,3.0,0.0,9.0,-162.0,136.0
2023-04-14,WSN,CLE,3.0,4.0,9.5,143.0,-158.0
2023-04-14,SDP,MIL,2.0,11.0,9.0,-175.0,150.0
2023-04-14,OAK,NYM,6.0,17.0,8.0,200.0,-220.0
2023-04-14,NYY,MIN,3.0,4.0,8.5,-175.0,150.0
2023-04-14,FLA,ARI,5.0,1.0,9.0,-155.0,140.0
2023-04-14,SEA,COL,5.0,3.0,8.5,-180.0,160.0
2023-04-14,KCR,ATL,3.0,10.0,9.0,120.0,-130.0
2023-04-14,HOU,TEX,2.0,6.0,8.5,-160.0,140.0
2023-04-14,DET,SFG,7.0,5.0,8.5,135.0,-150.0
2023-04-14,CIN,PHI,3.0,8.0,10.0,130.0,-150.0
2023-04-14,CHW,BAL,3.0,6.0,9.0,113.0,-123.0
2023-04-14,BOS,ANA,5.0,3.0,9.0,101.0,-111.0
2023-04-14,LAD,CHC,2.0,8.0,8.5,-153.0,138.0
2023-04-15,WSN,CLE,4.0,6.0,9.5,150.0,-175.0
2023-04-15,TOR,TBD,5.0,2.0,10.0,-120.0,110.0
2023-04-15,STL,PIT,3.0,6.0,9.0,-185.0,165.0
2023-04-15,SEA,COL,9.0,2.0,8.0,-240.0,195.0
2023-04-15,SDP,MIL,10.0,3.0,7.5,-140.0,130.0
2023-04-15,OAK,NYM,2.0,3.0,9.5,160.0,-180.0
2023-04-15,NYY,MIN,6.0,1.0,8.5,-150.0,126.0
2023-04-15,FLA,ARI,3.0,2.0,8.5,-120.0,110.0
2023-04-15,KCR,ATL,3.0,9.0,8.5,123.0,-133.0
2023-04-15,HOU,TEX,8.0,2.0,8.0,-182.0,155.0
2023-04-15,DET,SFG,7.0,6.0,9.0,130.0,-155.0
2023-04-15,CIN,PHI,13.0,0.0,9.5,100.0,-110.0
2023-04-15,CHW,BAL,7.0,6.0,9.0,-110.0,-110.0
2023-04-15,BOS,ANA,9.0,7.0,9.5,100.0,-120.0
2023-04-15,LAD,CHC,2.0,1.0,9.0,-145.0,125.0
2023-04-16,OAK,NYM,3.0,4.0,8.5,140.0,-155.0
2023-04-16,WSN,CLE,7.0,6.0,9.0,185.0,-225.0
2023-04-16,TOR,TBD,1.0,8.0,8.5,115.0,-135.0
2023-04-16,STL,PIT,5.0,4.0,8.5,-150.0,135.0
2023-04-16,SEA,COL,1.0,0.0,8.0,-300.0,250.0
2023-04-16,SDP,MIL,0.0,1.0,8.0,-170.0,155.0
2023-04-16,NYY,MIN,2.0,0.0,7.0,-160.0,134.0
2023-04-16,CHW,BAL,4.0,8.0,7.5,-125.0,115.0
2023-04-16,LAD,CHC,2.0,3.0,8.0,-240.0,195.0
2023-04-16,KCR,ATL,4.0,5.0,9.0,135.0,-150.0
2023-04-16,HOU,TEX,1.0,9.0,8.0,-220.0,180.0
2023-04-16,CIN,PHI,3.0,14.0,9.5,170.0,-200.0
2023-04-16,FLA,ARI,0.0,5.0,7.0,-128.0,118.0
2023-04-16,BOS,ANA,2.0,1.0,9.0,-111.0,101.0
2023-04-17,STL,ARI,3.0,6.0,8.5,-140.0,130.0
2023-04-17,SEA,MIL,3.0,7.0,7.5,125.0,-145.0
2023-04-17,SDP,ATL,0.0,2.0,8.5,125.0,-143.0
2023-04-17,OAK,CHC,1.0,10.0,8.0,115.0,-135.0
2023-04-17,FLA,SFG,4.0,3.0,7.5,-116.0,106.0
2023-04-17,LAD,NYM,6.0,8.0,8.5,-132.0,122.0
2023-04-17,KCR,TEX,0.0,4.0,7.5,180.0,-220.0
2023-04-17,HOU,TOR,9.0,2.0,8.0,105.0,-115.0
2023-04-17,COL,PIT,3.0,14.0,11.5,-135.0,125.0
2023-04-17,CIN,TBD,8.0,1.0,9.5,135.0,-150.0
2023-04-17,BOS,ANA,4.0,5.0,8.0,120.0,-130.0
2023-04-18,WSN,BAL,0.0,1.0,9.0,122.0,-145.0
2023-04-18,STL,ARI,7.0,8.0,8.0,-180.0,148.0
2023-04-18,SEA,MIL,5.0,6.0,8.0,-155.0,140.0
2023-04-18,SDP,ATL,1.0,8.0,7.5,122.0,-132.0
2023-04-18,OAK,CHC,0.0,4.0,7.5,165.0,-185.0
2023-04-18,NYY,ANA,2.0,5.0,9.5,-150.0,135.0
2023-04-18,FLA,SFG,4.0,2.0,8.5,-106.0,-104.0
2023-04-18,LAD,NYM,5.0,0.0,8.0,-150.0,135.0
2023-04-18,KCR,TEX,2.0,12.0,9.0,100.0,-120.0
2023-04-18,HOU,TOR,2.0,4.0,9.0,-115.0,-105.0
2023-04-18,DET,CLE,4.0,3.0,9.0,120.0,-130.0
2023-04-18,COL,PIT,3.0,5.0,13.0,-110.0,-110.0
2023-04-18,CIN,TBD,0.0,10.0,9.5,115.0,-125.0
2023-04-18,CHW,PHI,4.0,7.0,8.0,110.0,-130.0
2023-04-18,BOS,MIN,5.0,4.0,8.5,-105.0,-115.0
2023-04-19,WSN,BAL,0.0,4.0,8.5,130.0,-140.0
2023-04-19,STL,ARI,14.0,5.0,10.5,-205.0,185.0
2023-04-19,SEA,MIL,3.0,5.0,8.5,-135.0,115.0
2023-04-19,SDP,ATL,1.0,0.0,9.0,100.0,-120.0
2023-04-19,OAK,CHC,2.0,12.0,7.0,145.0,-160.0
2023-04-19,NYY,ANA,3.0,2.0,9.0,-130.0,120.0
2023-04-19,FLA,SFG,2.0,5.0,7.5,-105.0,-105.0
2023-04-19,HOU,TOR,8.0,1.0,9.0,-101.0,-109.0
2023-04-19,KCR,TEX,3.0,12.0,9.5,-110.0,100.0
2023-04-19,DET,CLE,2.0,3.0,8.0,122.0,-132.0
2023-04-19,COL,PIT,3.0,14.0,11.0,110.0,-125.0
2023-04-19,CIN,TBD,0.0,8.0,10.0,225.0,-275.0
2023-04-19,CHW,PHI,2.0,5.0,8.5,100.0,-120.0
2023-04-19,BOS,MIN,4.0,10.0,9.0,128.0,-138.0
2023-04-19,LAD,NYM,3.0,5.0,9.0,120.0,-130.0
2023-04-20,PIT,CIN,4.0,3.0,9.0,-167.0,145.0
2023-04-20,SFG,NYM,4.0,9.0,8.5,109.0,-119.0
2023-04-20,NYY,ANA,9.0,3.0,8.5,-150.0,135.0
2023-04-20,PHI,COL,0.0,5.0,9.0,-230.0,190.0
2023-04-20,CHC,LAD,2.0,6.0,11.5,-110.0,-110.0
2023-04-20,BOS,MIN,11.0,5.0,9.0,-120.0,100.0
2023-04-20,ARI,SDP,5.0,7.0,10.0,120.0,-141.0
2023-04-21,TEX,OAK,4.0,5.0,8.5,-250.0,200.0
2023-04-21,TBD,CHW,8.0,7.0,9.0,-180.0,160.0
2023-04-21,SFG,NYM,0.0,7.0,9.0,-110.0,100.0
2023-04-21,SEA,STL,5.0,2.0,8.0,-120.0,110.0
2023-04-21,PIT,CIN,4.0,2.0,8.5,-143.0,128.0
2023-04-21,NYY,TOR,1.0,6.0,8.5,-128.0,118.0
2023-04-21,PHI,COL,4.0,3.0,8.5,-300.0,240.0
2023-04-21,MIL,BOS,3.0,5.0,8.5,-165.0,145.0
2023-04-21,CHC,LAD,13.0,0.0,9.5,146.0,-178.0
2023-04-21,BAL,DET,2.0,1.0,9.0,-200.0,170.0
2023-04-21,ATL,HOU,4.0,6.0,8.5,-111.0,101.0
2023-04-21,ARI,SDP,9.0,0.0,9.0,100.0,-110.0
2023-04-21,ANA,KCR,2.0,0.0,8.5,-250.0,200.0
2023-04-21,MIN,WSN,2.0,3.0,7.5,-250.0,200.0
2023-04-22,PHI,COL,4.0,3.0,10.5,-167.0,157.0
2023-04-22,TEX,OAK,18.0,3.0,8.5,-260.0,210.0
2023-04-22,TBD,CHW,4.0,3.0,7.0,-200.0,170.0
2023-04-22,SFG,NYM,7.0,4.0,8.5,-120.0,110.0
2023-04-22,SEA,STL,5.0,4.0,7.5,-164.0,151.0
2023-04-22,PIT,CIN,2.0,1.0,9.0,-160.0,145.0
2023-04-22,NYY,TOR,3.0,2.0,7.0,-175.0,150.0
2023-04-22,MIL,BOS,5.0,4.0,8.5,-124.0,114.0
2023-04-22,CLE,FLA,1.0,6.0,8.0,-230.0,205.0
2023-04-22,CHC,LAD,4.0,9.0,8.5,105.0,-125.0
2023-04-22,BAL,DET,5.0,1.0,8.0,-180.0,148.0
2023-04-22,ATL,HOU,3.0,6.0,8.5,-112.0,102.0
2023-04-22,ARI,SDP,3.0,5.0,9.5,125.0,-143.0
2023-04-22,ANA,KCR,8.0,11.0,9.5,-175.0,150.0
2023-04-22,MIN,WSN,4.0,10.0,7.5,-320.0,260.0
2023-04-23,TEX,OAK,5.0,2.0,7.0,-385.0,300.0
2023-04-23,TBD,CHW,4.0,1.0,8.0,-185.0,165.0
2023-04-23,SFG,NYM,5.0,4.0,9.0,105.0,-125.0
2023-04-23,SEA,STL,3.0,7.0,9.0,-102.0,-108.0
2023-04-23,PIT,CIN,2.0,0.0,7.5,100.0,-110.0
2023-04-23,PHI,COL,9.0,3.0,8.5,-300.0,250.0
2023-04-23,NYY,TOR,1.0,5.0,8.5,117.0,-127.0
2023-04-23,CHC,LAD,3.0,7.0,7.5,122.0,-145.0
2023-04-23,MIL,BOS,5.0,12.0,8.0,-165.0,145.0
2023-04-23,CLE,FLA,7.0,4.0,7.5,-120.0,100.0
2023-04-23,BAL,DET,2.0,1.0,7.5,-165.0,150.0
2023-04-23,ATL,HOU,2.0,5.0,8.0,-135.0,115.0
2023-04-23,ARI,SDP,5.0,7.0,9.0,138.0,-153.0
2023-04-23,ANA,KCR,4.0,3.0,9.5,-220.0,180.0
2023-04-23,MIN,WSN,3.0,1.0,8.5,-260.0,220.0
2023-04-24,MIN,NYY,6.0,1.0,8.0,-158.0,132.0
2023-04-24,MIL,DET,2.0,4.0,8.5,-148.0,134.0
2023-04-24,TBD,HOU,8.0,3.0,8.5,-200.0,170.0
2023-04-24,SFG,STL,4.0,0.0,8.0,-110.0,100.0
2023-04-24,CLE,COL,0.0,6.0,8.0,-200.0,170.0
2023-04-24,TOR,CHW,5.0,2.0,9.0,-155.0,140.0
2023-04-24,BAL,BOS,5.0,4.0,8.5,104.0,-114.0
2023-04-24,ATL,FLA,11.0,0.0,7.5,-270.0,220.0
2023-04-24,ARI,KCR,5.0,4.0,10.0,-155.0,140.0
2023-04-24,ANA,OAK,10.0,11.0,10.5,-205.0,185.0
2023-04-24,CIN,TEX,7.0,6.0,8.0,100.0,-110.0
2023-04-25,TOR,CHW,7.0,0.0,9.0,-200.0,170.0
2023-04-25,TBD,HOU,0.0,5.0,7.5,-182.0,155.0
2023-04-25,SFG,STL,5.0,4.0,9.5,-110.0,100.0
2023-04-25,PIT,LAD,7.0,8.0,8.0,-105.0,-115.0
2023-04-25,PHI,SEA,3.0,5.0,9.0,-123.0,113.0
2023-04-25,NYM,WSN,0.0,5.0,8.5,-205.0,175.0
2023-04-25,MIL,DET,3.0,4.0,8.5,-170.0,150.0
2023-04-25,MIN,NYY,6.0,2.0,6.5,-125.0,115.0
2023-04-25,CIN,TEX,7.0,6.0,9.5,115.0,-125.0
2023-04-25,CHC,SDP,6.0,0.0,7.0,-110.0,100.0
2023-04-25,BAL,BOS,6.0,8.0,9.0,-160.0,134.0
2023-04-25,ATL,FLA,7.0,4.0,9.0,-245.0,215.0
2023-04-25,ARI,KCR,4.0,5.0,9.5,-143.0,125.0
2023-04-25,ANA,OAK,5.0,3.0,9.5,-170.0,150.0
2023-04-25,CLE,COL,1.0,5.0,8.0,-210.0,175.0
2023-04-26,NYM,WSN,1.0,4.0,8.5,-215.0,175.0
2023-04-26,TOR,CHW,8.0,0.0,10.0,-200.0,165.0
2023-04-26,TBD,HOU,0.0,1.0,8.5,-114.0,104.0
2023-04-26,SFG,STL,7.0,3.0,8.5,-110.0,-110.0
2023-04-26,PIT,LAD,8.0,1.0,8.5,130.0,-140.0
2023-04-26,PHI,SEA,6.0,5.0,8.5,105.0,-115.0
2023-04-26,MIN,NYY,6.0,12.0,7.5,-105.0,-105.0
2023-04-26,CIN,TEX,5.0,3.0,8.5,-110.0,-110.0
2023-04-26,CLE,COL,4.0,1.0,7.5,-175.0,155.0
2023-04-26,CHC,SDP,3.0,5.0,8.0,-112.0,102.0
2023-04-26,BAL,BOS,6.0,2.0,8.5,-125.0,115.0
2023-04-26,ATL,FLA,6.0,4.0,8.0,-139.0,129.0
2023-04-26,ARI,KCR,2.0,0.0,8.0,-270.0,220.0
2023-04-26,ANA,OAK,11.0,3.0,9.5,-250.0,200.0
2023-04-26,MIL,DET,6.0,2.0,8.0,-200.0,170.0
2023-04-27,TEX,NYY,2.0,4.0,8.0,160.0,-180.0
2023-04-27,SFG,STL,0.0,6.0,8.5,-155.0,140.0
2023-04-27,PIT,LAD,6.0,2.0,7.5,140.0,-155.0
2023-04-27,PHI,SEA,1.0,0.0,8.0,-108.0,-102.0
2023-04-27,NYM,WSN,9.0,8.0,8.5,-220.0,200.0
2023-04-27,DET,BAL,4.0,7.0,8.0,137.0,-152.0
2023-04-27,CHC,SDP,5.0,2.0,8.5,135.0,-150.0
2023-04-27,CHW,TBD,5.0,14.0,7.0,143.0,-158.0
2023-04-27,ATL,FLA,4.0,5.0,8.5,-168.0,153.0
2023-04-27,ANA,OAK,8.0,7.0,8.5,-300.0,250.0
2023-04-27,MIN,KCR,7.0,1.0,8.0,-210.0,170.0
2023-04-28,MIN,KCR,8.0,6.0,7.5,-275.0,225.0
2023-04-28,TOR,SEA,3.0,2.0,8.5,-110.0,100.0
2023-04-28,OAK,CIN,7.0,11.0,9.0,-105.0,-115.0
2023-04-28,NYM,ATL,0.0,4.0,7.5,120.0,-130.0
2023-04-28,MIL,ANA,2.0,1.0,9.0,-140.0,120.0
2023-04-28,TEX,NYY,5.0,2.0,7.0,-225.0,185.0
2023-04-28,LAD,STL,7.0,3.0,8.5,-132.0,122.0
2023-04-28,HOU,PHI,1.0,3.0,7.5,-150.0,126.0
2023-04-28,COL,ARI,1.0,9.0,11.0,105.0,-125.0
2023-04-28,CHW,TBD,2.0,3.0,8.5,135.0,-160.0
2023-04-28,BOS,CLE,2.0,5.0,9.0,115.0,-125.0
2023-04-28,FLA,CHC,3.0,2.0,7.5,105.0,-115.0
2023-04-29,WSN,PIT,3.0,6.0,9.5,130.0,-140.0
2023-04-29,TOR,SEA,1.0,0.0,9.0,-270.0,220.0
2023-04-29,TEX,NYY,2.0,0.0,8.5,-168.0,140.0
2023-04-29,SDP,SFG,16.0,11.0,15.5,-200.0,165.0
2023-04-29,OAK,CIN,2.0,3.0,8.0,130.0,-155.0
2023-04-29,MIN,KCR,2.0,3.0,8.0,-240.0,200.0
2023-04-29,MIL,ANA,7.0,5.0,8.0,-138.0,128.0
2023-04-29,FLA,CHC,7.0,6.0,9.0,-120.0,110.0
2023-04-29,LAD,STL,1.0,0.0,8.0,-150.0,130.0
2023-04-29,HOU,PHI,1.0,6.0,7.5,-130.0,120.0
2023-04-29,DET,BAL,7.0,4.0,7.5,-105.0,-105.0
2023-04-29,COL,ARI,4.0,11.0,12.0,-120.0,100.0
2023-04-29,CHW,TBD,3.0,12.0,9.5,125.0,-135.0
2023-04-29,BOS,CLE,8.0,7.0,9.0,-115.0,105.0
2023-04-30,TOR,SEA,8.0,10.0,9.5,-210.0,175.0
2023-04-30,TEX,NYY,15.0,2.0,8.0,106.0,-116.0
2023-04-30,WSN,PIT,7.0,2.0,8.5,130.0,-155.0
2023-04-30,OAK,CIN,5.0,4.0,8.0,126.0,-150.0
2023-04-30,MIN,KCR,8.0,4.0,7.5,-220.0,180.0
2023-04-30,MIL,ANA,0.0,3.0,9.5,-118.0,108.0
2023-04-30,SDP,SFG,6.0,4.0,19.5,-150.0,130.0
2023-04-30,LAD,STL,6.0,3.0,10.5,-137.0,127.0
2023-04-30,HOU,PHI,4.0,3.0,9.0,-160.0,145.0
2023-04-30,DET,BAL,3.0,5.0,8.5,130.0,-150.0
2023-04-30,COL,ARI,12.0,4.0,12.0,117.0,-127.0
2023-04-30,CHW,TBD,12.0,9.0,9.0,170.0,-200.0
2023-04-30,BOS,CLE,7.0,1.0,9.0,-118.0,108.0
